Review_ID,Header,Date,Header_Tags,Perks_Tags,Rating_Data,Review_Text,Helpful_Count,Employer_Response_Date,Employer_Response_Title,Employer_Response_Msg,Review_Link
review1623448,Менеджер по обслуживанию клиентов,Апрель 2023,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Домодедово']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Компенсация питания', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,3,5,5,3","Прекрасное руководство!

Всегда своевременная выплата заработной платы;

Нет детального контроля, придирчивости- Руководители могут рекомендовать лучшие способы решения и направлять сотрудников, если те идут в неправильном направлении.

Всегда часть коллектива (своей команды), ценят своих сотрудников- осознают необходимость удовлетворить потребности как клиентов, так и сотрудников. Они готовы выслушать и обсудить любую проблему. Они понимают, что счастливые люди работают гораздо эффективнее.

Открыты к переменам- отличает гибкое мышление и открытость к переменам. То есть, они не боятся что-то менять и не держатся за неэффективные и старые методы работы. Если есть что-то, что можно улучшить, они улучшают.

Справедливые- руководители лояльны к коллективу, но в то же время они проявляют твердость, когда это необходимо. Они умеют держать баланс. Если наказывают, то справедливо. Ведь каждый должен понимать, что если нарушит правила и не сделает того, что должен был, то это не останется безнаказанным.

Адекватно относятся к ошибкам- руководители спокойно воспринимают ошибки своих сотрудников и прорабатывают их вместе с ними. Они не строят из себя идеальных парней, у которых всегда все получалось с первого раза и поэтому у всех остальных тоже должно быть так. Ведь они сами проходили тот же путь и также ошибались.

Они гордятся успехами своей команды-И наконец, образцовые руководители горды теми успехами, которых удается достичь их команде, и стремятся к тому, чтобы ее члены были заинтересованы в достижении поставленных ими целей.

Всегда спокойны, позитивны и уверены в своих сотрудниках!<separator>Коммуникация между сотрудниками",0,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв! Мы прислушиваемся к вашим пожеланиям и улучшаем взаимодействие между командой каждый день!",https://dreamjob.ru/employers/30831?review_id=1623448
review1623447,Помощник менеджера по продажам,Апрель 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Гибкий рабочий график', 'Система наставничества']","rating|5,5,5,4,4,5","Близость к дому,заработная плата выше рынка<separator>Наставничество на первом этапе",0,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв! Мы прислушиваемся к вашим пожеланиям и улучшаем взаимодействие между командой каждый день! Будем благодарны, если поделитесь подробной обратной связью - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1623447
review1622208,Отзыв сотрудника,Апрель 2023,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Домодедово']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Компенсация питания', 'Корпоративный транспорт', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,5,4,3,3",Очень хороший коллектив<separator>Регламент между отделом контроля и остальными отделами,0,Сентябрь 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Мы прислушиваемся к вам и улучшаем взаимодействие внутри компании. Будем благодарны, если поделитесь более подробной информацией об условиях - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1622208
review1621520,Менеджер по работе с клиентами,Апрель 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Ковров']","['Своевременная оплата труда', 'Удобное расположение работы', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,5,4,4,5","Офис в шаговой доступности. Приветливые люди, с радостью помогают разобраться со столкнувшимися трудностями на рабочем месте. Приятная обстановка, современное оборудование<separator>Возможность менять направление работы во время испытательного срока",0,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Будем благодарны, если поделитесь более подробной информацией об условиях - varvara.kiseleva@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1621520
review1621290,Менеджер пункта выдачи заказов,Апрель 2023,"['Бывший сотрудник', 'Зеленоград']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график']","rating|3,2,3,1,1,3","Дмс после 1года, коллеги на тт, в какой то момент даже показалось что перспективы на рост.<separator>Рентабельность нагрузки на сотрудников , оптимизация рабочего процесса на уровне руководства без 98% делегирования обязанностей на низше стоящих сотрудников.",6,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв! Мы прислушиваемся к вашим пожеланиям и улучшаем взаимодействие внутри команды каждый день! Будем благодарны, если поделитесь подробной обратной связью - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1621290
review1620900,Менеджер по продажам,Апрель 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Тверь']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование']","rating|4,3,4,4,3,4","Своевременная выплата з/п два раза в месяц, предоставление нужных вещей и орг. техники для комфортной работы, весь персонал одна большая команда<separator>Снижение физического труда",0,Апрель 2023,Ответ представителя компании,"Добрый день!
Благодарим за уделенное внимание и оставленный отзыв. Будет ценным, если поделитесь подробной обратной связью - ulyana.grishina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1620900
review1607216,Менеджер по продажам,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Челябинск']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,5,5,5,5","Все хорошо, правда, тут не к чему придираться, так как все, что общается на собеседовании, совпадает с реальным положением дел. От сотрудника не требуют сверх его обязанностей.<separator>Все, что требует улучшения - улучшается, так как коммуникация налажена грамотно. Менеджеры, директоры, территориальные менеджеры постоянно сообщаются между собой путем собраний онлайн и личных встреч. Адекватные предложения принимаются и реализуются. Увеличить количество сотрудников на точке.",0,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв! Мы прислушиваемся к вашим пожеланиям и улучшаем взаимодействие внутри команды каждый день!",https://dreamjob.ru/employers/30831?review_id=1607216
review1606693,Комплектовщик,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Домодедово']","['Своевременная оплата труда', 'Удобное расположение работы', 'Медицинское страхование', 'Оплата больничного', 'Компенсация питания', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,4,5,5,3,4","Хороший склад, корпоративный транспорт, столовая и обеды, коллектив и начальство<separator>Доставку обедов, карьерную лестницу, вентиляцию склада и обогрев",3,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Будем благодарны, если поделитесь более подробной информацией об условиях - varvara.kiseleva@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1606693
review1605980,Старший менеджер по продажам,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года']",[],"rating|1,1,1,1,1,1","Коллеги из соседних городов всегда готовы помочь. Могут предоставить майку или толстовку на выбор.<separator>Необходимо менять систему обучения, сессии по видеосвязи не подходят для обучения, занимают много лишнего времени.
Необходимо предоставить работникам оборудование для загрузки-разгрузки тяжелых грузов на всех торговых точках.",2,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Будем благодарны, если поделитесь более подробной информацией об условиях - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1605980
review1605565,Отзыв сотрудника,Март 2023,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Медицинское страхование']","rating|5,4,4,3,4,2","Возможность работать удаленно, предоставляют оборудование, офиц. Хорошая зарплата , компенсация спорта.<separator>Некоторые ""крутые"" фишки только в описании вакансий. Крутая команда только на словах, а так одеяло каждый на себя тащит.По факту руководство часто не слышит предложений (не хочет), перспективы роста туманны. Дмс возможно хорош для Мск и Коврова, для более отдаленных городов ДМС не продуман. Цели и планы у каждого отдела свои и часто противоречат друг другу. Много работы ""для галочки"", не имеет смысла делать это.",2,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо, что поделились обратной связью!
Будем благодарны, если направите конструктивную информацию о сложностях, с которыми пришлось столкнуться, на почту ulyana.grishina@vseinstrumenti.ru.
Будем рады получить от вас подробный ответ.",https://dreamjob.ru/employers/30831?review_id=1605565
review1605488,Менеджер по работе с клиентами,Март 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Краснодар']",['Своевременная оплата труда'],"rating|3,3,4,2,1,5","дмс,спорт,высокий оклад<separator>переработки,вечный негатив",1,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленную обратную связь.
Вы можете написать мне подробнее о графике работы и негативе, с которым пришлось столкнуться, на почту ulyana.grishina@vseinstrumenti.ru
Будем рады любой информации.",https://dreamjob.ru/employers/30831?review_id=1605488
review1604330,Специалист склада,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративные мероприятия']","rating|4,3,4,5,3,4","Адекватное руководство, которое всегда пойдет вам на встречу, бесплатное питание. Потенциальный карьерный рост.<separator>Логистику, мотивацию.",0,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо, что уделили время и оставили обратную связь о работе.
Будем благодарны, если поделитесь более подробной информацией, это поможет нам оперативно повлиять на процессы в компании - varvara.kiseleva@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1604330
review1603555,Отзыв сотрудника,Март 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Казань']","['Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение']","rating|5,2,5,3,3,4","Автоматизирована работа, рядом с домом, команда, коллектив, возможность выбора выходных<separator>Зарплата маленькая, сам за все отвечаешь, никто не помогает",0,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим за ценную обратную связь!
Заработная плата зависит от эффективности работы каждого сотрудника. Мы будем рады помочь разобраться в расчете дохода в индивидуальном порядке, пожалуйста, напишите нам и мы обязательно поможем - ulyana.grishina@vseinstrumenti.ru.",https://dreamjob.ru/employers/30831?review_id=1603555
review1602483,Менеджер по продажам,Март 2023,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Воронеж']",['Своевременная оплата труда'],"rating|1,3,4,3,1,4","То, что он просто есть . Если бы его не было ,то в городе было бы меньше на 3 рабочих места . Заработная плата на уровне региона в котором вы проживаете,не выше. Карьерный рост есть,но в основном он связан с переездом в другой город.<separator>Абсолютно всё. Компания позиционирует себя ,как шагающая в ногу со временем. По факту ,так только в головных офисах где-нибудь а Москве и Питере. В районах же полнейшее отсутствие цивилизации. У компании нет единого движения. Зарплата разная между областным городом и районным ,хотя цены на продукты и проживание в районах ещё и повыше будут. В центральном офисе у них и комната отдыха ,и столовые и все ну свете. А в районе даже холодильника нет . Хорошо ,что туалет есть. Кушаем на том же столе ,где и ноутбук для работы стоит. Ценники,в компании ,которая шагает в ногу со временем ,клеем с помощью клея(как в 90х ,в ларьках ) . Работа по 12 часов. Час на обед у вас нет ,будете кушать между клиентами(в идеале за 5 минут нужно все в рот закидать ). Праздники вы все работаете и двойной оплаты у вас не будет за них . Зато в головных офисах все отдыхают в праздники. Это ещё одна проблема т.к.нет никаких дежурных ,чтобы им написать в выходной или праздничный день. Не хотят работать на 1С.",11,Апрель 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв! Мы прислушиваемся к вашим пожеланиям и улучшаем менеджмент внутри команды! Будем благодарны, если поделитесь подробной обратной связью - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1602483
review1600331,Отзыв сотрудника,Март 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года']","['Своевременная оплата труда', 'Корпоративный транспорт']","rating|2,2,3,2,1,1","Оплата спорта, бесплатные обеды, более менее чистый склад, вода в кулере.<separator>Условия труда и отдыха, заработную плату.",0,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим за обратную связь!
Мы всегда открыты к предложениям по улучшению процессов, будем благодарны, если поделитесь - ulyana.grishina@vseinstrumenti.ru.",https://dreamjob.ru/employers/30831?review_id=1600331
review1600114,Отзыв сотрудника,Март 2023,"['Бывший сотрудник', 'Стаж в компании: 3-5 лет', 'Москва']","['Своевременная оплата труда', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,3,1,1,5,3","Корпоративное обучение, регулярный менеджмент, базовые основы работы в крупных компаниях - всё, это очень хорошо доводится до персонала. Как базис для начинающих, ВИ - отличное место.<separator>Очень затруднён рост скиловых ребят, имеющих свою объективную точку зрения, не совпадающую с руководителем. Зачастую работают принципы понебратства при продвижении по карьерной лестнице. Коллектив с виду милейший и корп культура полна бравад о ""команде"", но факт - это токсичное голодное место
Работая руководителем и рядовым сотрудником на протяжении немалого времени удалось сделать эти выводы.",5,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо за обратную связь, это очень ценно для нас!
Будем рады, если вы поделитесь подробностями, с какими сложностями вам пришлось столкнуться - ulyana.grishina@vseinstrumenti.ru.
Будем продолжать работать над улучшениями, чтобы радовать команду.",https://dreamjob.ru/employers/30831?review_id=1600114
review1584149,Менеджер по продажам,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Белгород']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Компенсация питания', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,5,4,5,5,5",Оплачиваемые больничные и отпуска; границы минимального размера оплаты труда; коллектив; творческий подход.<separator>Тестовую систему обучения.,0,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим за ценную обратную связь!",https://dreamjob.ru/employers/30831?review_id=1584149
review1584018,Инженер,Март 2023,"['Работаю в компании', 'Стаж в компании: Больше 10 лет']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Оплата больничного', 'Корпоративный транспорт']","rating|5,4,5,5,4,4","условия труда, обеспечение спецодеждой, официальное трудоустройство, удобный график работы<separator>индексация заработной платы, материальная помощь к ежегодному отпуску",0,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо за обратную связь, она помогает нам улучшать наши процессы.",https://dreamjob.ru/employers/30831?review_id=1584018
review1581974,Менеджер по продажам,Март 2023,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|3,2,4,4,2,3","возможность работать рядом с домом, гибкий график, скидка на спорт<separator>найм сотрудников техников, которые будут производить мелкий ремонт в ПВЗ, штукатурно-малярные, уборку внешней группы, фасада и др работы",2,Март 2023,Ответ представителя компании,"Добрый день!
Мы ценим вашу обратную связь и благодарим вас за неравнодушие к внешнему виду наших магазинов.",https://dreamjob.ru/employers/30831?review_id=1581974
review1581894,Менеджер по работе с клиентами,Март 2023,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Рыбинск']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества']","rating|5,5,5,5,5,5","Всë хорошо...
Возможность роста
Зп
Отпуск
Команда
Клиенты<separator>Зп
Корпоративные праздники",0,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим вас за ценную обратную связь!",https://dreamjob.ru/employers/30831?review_id=1581894
review1580611,Кладовщик,Март 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Домодедово']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,5,4,4,5,3","ДМС, свой спортзал за 2 тыс в квартал. Поддержка спорта (возвращают почти половину стоимости от годового абонемента на фитнесс). Без проблем можно взять отпуск в нужное время. Грамоты лучшим сотрудникам, скидки на продукцию.<separator>Много ненужной отчетности, которая только мешает нормальной работе. Много лишних понтов.",4,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо за обратную связь!
Будем продолжать работать над улучшениями!",https://dreamjob.ru/employers/30831?review_id=1580611
review1580409,Менеджер по работе с клиентами,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,4,5,3,4,4","Современная компания, все нужды сотрудников учтены в полной мере отчего работать приятнее чем в большинстве других компаний<separator>Прекрасно всё, кроме людей. Людей не улучшить, так что улучшать нечего",0,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим вас за обратную связь, она помогает нам становиться лучше.
Будет ценно, если поделитесь подробной информацией, с какими сложностями вы столкнулись - ulyana.grishina@vseinstrumenti.ru.",https://dreamjob.ru/employers/30831?review_id=1580409
review1578742,Специалист по комплектации,Март 2023,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Домодедово']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Компенсация питания', 'Оплата транспортных расходов', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,2,5,5,5,5","Если вы хотите ""более-менее"" человеческого отношения к Вам, работая в маркетплейсе, на ""рядовых"" должностях, то Вам сюда!<separator>Это уже вопрос к Администрации Домодедовского района. Нужен городской транспорт! Добраться можно только на предоставленном трансфере компании(в определённое время) или на такси.",1,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим вас за обратную связь!",https://dreamjob.ru/employers/30831?review_id=1578742
review1572346,Старший менеджер по продажам,Март 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,4,5,5,4,4","Условия работы, оплата труда, состав руководителей, команда, скидка сотрудника<separator>Организовать служебное питание или хотя бы чай с печеньем, или кофемашину поставить)",0,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо за уделенное время и предоставленную обратную связь.
Будем продолжать работать над улучшениями!",https://dreamjob.ru/employers/30831?review_id=1572346
review1570950,Специалист склада,Март 2023,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Екатеринбург']","['Своевременная оплата труда', 'Наличие кухни, места для обеда']","rating|3,2,4,3,4,4",В перерыв тебя не трогают и дают отдохнуть. Кормят обедами. Есть доставка.<separator>Говорить честно о уровне зп,0,Январь 2024,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Мы прислушиваемся к вам и улучшаем взаимодействие внутри компании. Будем благодарны, если поделитесь более подробной информацией об условиях - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1570950
review1567013,Специалист склада,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Нижний Новгород']","['Своевременная оплата труда', 'Компенсация питания']","rating|1,4,3,1,1,1","В коллективе есть неплохие люди, частично оплачивали питание<separator>Расширить места хранения, увеличить рабочую площадь",1,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим вас за предоставленную обратную связь!",https://dreamjob.ru/employers/30831?review_id=1567013
review1564839,Специалист удаленного контроля,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Ковров']","['Своевременная оплата труда', 'Удобное расположение работы', 'Удаленная работа', 'Оплата больничного', 'Система наставничества']","rating|5,5,5,5,5,5","Удаленная работа, не недо тратить время на дорогу до работы<separator>график работы 3/1 не устроил",1,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо, что поделились обратной связью!
Будем благодарны, если поделитесь более подробной обратной связью о графике работы - ulyana.grishina@vseinstrumenti.ru
С уважением, Гришина Ульяна",https://dreamjob.ru/employers/30831?review_id=1564839
review1564542,Оператор склада,Март 2023,"['Бывший сотрудник', 'Стаж в компании: Меньше года', 'Санкт-Петербург']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративный транспорт', 'Система наставничества']","rating|3,1,3,3,3,3","Бесплатный обед,официальное оформление.Удобная развозка,выдача спецрдежды<separator>Поднять расценки за сделку(уровень расценок 2018 года),улучшить адаптацию для новых сотрудников.",4,Март 2023,Ответ представителя компании,"Добрый день!
Благодарим за отзыв!
Будем признательны, если поделитесь обратной связью о процессе адаптации на складе - varvara.kiseleva@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1564542
review1562421,Менеджер продаж,Март 2023,"['Работаю в компании', 'Стаж в компании: Меньше года', 'Тула']","['Своевременная оплата труда', 'Удобное расположение работы', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Гибкий рабочий график', 'Компенсация питания', 'Профессиональное обучение', 'Система наставничества', 'Корпоративные мероприятия']","rating|4,4,5,5,4,4","Рабочий график, удобное расположение, бесплатное питание, отсутствие штрафов<separator>Добавление более понятной мотивации",0,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо за предоставленную обратную связь.",https://dreamjob.ru/employers/30831?review_id=1562421
review1562219,Контролер отгрузки,Март 2023,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Домодедово']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|2,2,5,1,1,1","Всё объясняют, обучают, помогают практически во всём, коллектив супер, обеды, корпоративный транспорт, спорт и прочее<separator>Комуто дают заработать, кому-то нет не справедливо, процветает кумовство",2,Сентябрь 2023,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Мы прислушиваемся к вам и улучшаем взаимодействие внутри компании. Будем благодарны, если поделитесь более подробной информацией об условиях - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1562219
review1561692,UX/UI дизайнер,Март 2023,"['Бывший сотрудник', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Удобное расположение работы', 'Удаленная работа', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,3,5,4,4,4",мне нравился коллектив и процессы<separator>Коммуникация. Требования от разных заинтересованных сторон противоречили друг другу.,0,Февраль 2024,Ответ представителя компании,"Добрый день!
Спасибо за оставленный отзыв. Мы прислушиваемся к вам и улучшаем взаимодействие внутри компании. Будем благодарны, если поделитесь более подробной информацией об условиях - anastasiya.ochkina@vseinstrumenti.ru",https://dreamjob.ru/employers/30831?review_id=1561692
review1561363,Специалист по комплектации,Март 2023,"['Работаю в компании', 'Стаж в компании: 1-2 года', 'Москва']","['Своевременная оплата труда', 'Наличие кухни, места для обеда', 'Медицинское страхование', 'Оплата больничного', 'Корпоративный транспорт', 'Профессиональное обучение', 'Место для парковки', 'Система наставничества', 'Корпоративные мероприятия']","rating|5,4,1,3,5,3","Удобные , чистые склады.
Хорошая столовая, отличный офис, своевременная выплата зп<separator>Отношение к сотрудникам, обратную связь от отдела кадров",1,Март 2023,Ответ представителя компании,"Добрый день!
Спасибо большое за уделенное время и обратную связь о работе в компании.
Будем благодарны, если поделитесь, какие сложности возникли во взаимоотношении с сотрудниками - ulyana.grishina@vseinstrumenti.ru.",https://dreamjob.ru/employers/30831?review_id=1561363
